,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
368,LNU-6644,Lake,SITES,2003-09-03,2003-09-04,CDF,390.0,Lightning,2003,2003,0.0014272853033530225
366,LNU-6629,Yolo,40,2003-09-03,2003-09-03,CDF,1400.0,Arson,2003,2003,0.005123588268446748
363,HUU-004435,Humboldt,Lightning Honeydew 4,2003-09-03,2003-09-03,CDF,13846.0,Lightning,2003,2003,0.050672287974938335
364,TGU-5497,Glenn,MNF Assist (Grindsto,2003-09-03,2003-09-03,USFS,8019.0,Lightning,2003,2003,0.029347181660481763
362,HUU-004501,"Humboldt
Glenn",Canoe,2003-09-03,2003-10-15,CDF,24882.0,Lightning,2003,2003,0.09106080235392285
365,LNU-7125,Lake,MNF-964 Asst / Smok,2003-09-03,2003-09-10,USFS,3500.0,Lightning,2003,2003,0.01280897067111687
369,SHU-9940,Trinity,SHF Assist (Loma),2003-09-14,2003-09-22,USFS,3074.0,,2003,2003,0.011249935955146645
370,NEU-14547,Placer,Sierra (Rocklin Assis,2003-09-18,2003-09-18,LOCAL,594.0,Under Invest.,2003,2003,0.0021738653081838344
371,NEU-14547,Placer,Sierra (Rocklin Assis,2003-09-18,2003-09-18,LOCAL,594.0,Under Invest.,2003,2003,0.0021738653081838344
372,TUU-10986,Tulare,NPS #6 Paradise,2003-09-27,2003-10-19,NPS,1298.0,Lightning,2003,2003,0.004750298266031342
373,TGU-6202,Tehama,MNF Assist (Spanish),2003-09-28,2003-10-02,USFS,6050.0,,2003,2003,0.022141220731502015
374,BDU-10299,San Bernardino,Gorman,2003-09-28,2003-09-29,CDF,300.0,Undetermined,2003,2003,0.0010979117718100174
375,BDU-10456,San Bernardino,Lytle,2003-10-01,2003-10-01,USFS,903.0,,2003,2003,0.003304714433148152
378,RRU-81407,Riverside,Pass,2003-10-21,2003-10-23,CDF,2397.0,Arson,2003,2003,0.008772315056762039
377,MVU-7975,San Diego,Assist 68 (Roblar 2),2003-10-21,2003-10-27,MIL,8592.0,,2003,2003,0.03144419314463889
376,BDU-11262,San Bernardino,Grand Prix,2003-10-21,2003-11-05,CDF,66894.0,Undetermined,2003,2003,0.24481236687819766
379,SLU-7808,Ventura,Piru,2003-10-23,2003-11-14,CC,63991.0,,2003,2003,0.23418824063298274
380,BDU-14164,Los Angeles,Assist Verdale,2003-10-24,2003-10-24,CC,8650.0,,2003,2003,0.03165645608718883
381,MVU-8126,San Diego,Cedar,2003-10-25,2003-11-04,USFS,273246.0,Human,2003,2003,1.0
382,SLU-7886,Ventura,Simi,2003-10-25,2003-11-03,CC,108204.0,,2003,2003,0.39599481785643703
383,MVU-008143,San Diego,Paradise,2003-10-26,2003-11-06,CDF,56700.0,Equip. Use,2003,2003,0.20750532487209328
384,MVU-8151,San Diego,Mine,2003-10-26,2003-10-28,CDF,46000.0,Arson,2003,2003,0.168346471677536
385,RRU-082809,Riverside,Mountain,2003-10-26,2003-10-29,CDF,10000.0,Equip. Use,2003,2003,0.03659705906033391
386,HUU-5720,Humboldt,Tuk,2003-10-26,2003-10-30,NPS,315.0,,2003,2003,0.0011528073604005183
387,SHU-11176,Shasta,Whitmore,2003-10-27,2003-10-30,CDF,1200.0,Undetermined,2003,2003,0.00439164708724007
388,MEU-9436,Mendocino,Pine,2003-11-26,2003-11-28,CDF,1200.0,Escape,2003,2003,0.00439164708724007
389,LMU-4234,Modoc,Sand,2003-11-28,2003-11-29,USFS,300.0,Escape,2003,2003,0.0010979117718100174
