,label,start_unix,end_unix,times,intensity
703,NORTH,1188691200,1189209600,"({'starting_time': 1188691200, 'ending_time': 1189209600},)",0.009158767229930852
704,MOONLIGHT,1188777600,1189814400,"({'starting_time': 1188777600, 'ending_time': 1189814400},)",0.2705874516562798
705,LICK,1188777600,1189468800,"({'starting_time': 1188777600, 'ending_time': 1189468800},)",0.19882851040977156
706,BALD,1189036800,1189382400,"({'starting_time': 1189036800, 'ending_time': 1189382400},)",0.0017693073057820962
707,PINE,1189555200,1189900800,"({'starting_time': 1189555200, 'ending_time': 1189900800},)",0.009033874949522703
708,BUTLER 2,1189728000,1191196800,"({'starting_time': 1189728000, 'ending_time': 1191196800},)",0.05844542415499965
709,ANGEL,1189814400,1190332800,"({'starting_time': 1189814400, 'ending_time': 1190332800},)",0.0034844946233873286
710,RANCH,1192838400,1193702400,"({'starting_time': 1192838400, 'ending_time': 1193702400},)",0.24312780227054165
716,SEDGEWICK,1192924800,1193097600,"({'starting_time': 1192924800, 'ending_time': 1193097600},)",0.002955783969659502
715,CANYON,1192924800,1193443200,"({'starting_time': 1192924800, 'ending_time': 1193443200},)",0.0188212666575079
714,SANTIAGO,1192924800,1194480000,"({'starting_time': 1192924800, 'ending_time': 1194480000},)",0.11823135878638008
717,MCCOY,1192924800,1193270400,"({'starting_time': 1192924800, 'ending_time': 1193270400},)",0.001469565832802541
712,WITCH,1192924800,1193788800,"({'starting_time': 1192924800, 'ending_time': 1193788800},)",0.8242474199336406
711,HARRIS,1192924800,1194566400,"({'starting_time': 1192924800, 'ending_time': 1194566400},)",0.3765085946704301
713,BUCKWEED,1192924800,1193356800,"({'starting_time': 1192924800, 'ending_time': 1193356800},)",0.1596789435778308
718,SLIDE,1193011200,1193788800,"({'starting_time': 1193011200, 'ending_time': 1193788800},)",0.05311668685758533
719,RICE,1193011200,1194220800,"({'starting_time': 1193011200, 'ending_time': 1194220800},)",0.03943265600086592
720,MAGIC,1193011200,1193443200,"({'starting_time': 1193011200, 'ending_time': 1193443200},)",0.011756526662420328
721,GRASS VALLEY,1193011200,1193616000,"({'starting_time': 1193011200, 'ending_time': 1193616000},)",0.0051913557889653504
722,CORONADO HILLS,1193011200,1193097600,"({'starting_time': 1193011200, 'ending_time': 1193097600},)",0.0012489228040814798
723,POOMACHA,1193097600,1194739200,"({'starting_time': 1193097600, 'ending_time': 1194739200},)",0.2056975858322197
724,AMMO FIRE,1193097600,1193529600,"({'starting_time': 1193097600, 'ending_time': 1193529600},)",0.087441248589758
725,JACK,1193616000,1197676800,"({'starting_time': 1193616000, 'ending_time': 1197676800},)",0.004612688223074265
726,O'HARRELL,1193702400,1195084800,"({'starting_time': 1193702400, 'ending_time': 1195084800},)",0.002331322567618762
727,CORRAL,1195862400,1196121600,"({'starting_time': 1195862400, 'ending_time': 1196121600},)",0.020403235542677773
