,label,start_unix,end_unix,times,intensity
500,ASSIST(PINYON COMPLEX),1121990400,1121990400,"({'starting_time': 1121990400, 'ending_time': 1121990400},)",0.0027191614881828096
501,QUARTZ,1122249600,1122422400,"({'starting_time': 1122249600, 'ending_time': 1122422400},)",0.0020128382483183653
502,RANCH,1122249600,1122249600,"({'starting_time': 1122249600, 'ending_time': 1122249600},)",0.0015736735395943582
503,KOOPMAN,1122336000,1122336000,"({'starting_time': 1122336000, 'ending_time': 1122336000},)",0.0015736735395943582
504,RED,1122422400,1122508800,"({'starting_time': 1122422400, 'ending_time': 1122508800},)",0.0031839441382490504
505,LAGUNA,1122681600,1122681600,"({'starting_time': 1122681600, 'ending_time': 1122681600},)",0.001635888539996926
506,COWPIE(I5),1122854400,1122854400,"({'starting_time': 1122854400, 'ending_time': 1122854400},)",0.011711058899306851
507,WENTZEL,1122854400,1122854400,"({'starting_time': 1122854400, 'ending_time': 1122854400},)",0.0013028553025478872
508,ASSIST BDF (HALLORAN,1123027200,1123027200,"({'starting_time': 1123027200, 'ending_time': 1123027200},)",0.0054895588590500866
509,"MNF ASSIST - DEER
FIER(DEER)",1123545600,1123545600,"({'starting_time': 1123545600, 'ending_time': 1123545600},)",0.0062215000402567645
510,36-2(36),1123632000,1123718400,"({'starting_time': 1123632000, 'ending_time': 1123718400},)",0.009881205946290156
511,"ASSIST#54
MSN#50885(SHOTHOLE)",1124236800,1124236800,"({'starting_time': 1124236800, 'ending_time': 1124236800},)",0.001280897067111687
512,ROAD 33(33),1124582400,1124582400,"({'starting_time': 1124582400, 'ending_time': 1124582400},)",0.0014638823624133564
513,BLM-B4TX(BARREL),1124668800,1124668800,"({'starting_time': 1124668800, 'ending_time': 1124668800},)",0.0907607064696281
514,TNF-1215(HARDING),1124841600,1124841600,"({'starting_time': 1124841600, 'ending_time': 1124841600},)",0.008307532406695798
515,FOLEY(ARTOIS),1124928000,1124928000,"({'starting_time': 1124928000, 'ending_time': 1124928000},)",0.0011491476544944848
516,ASSIST (BLAISDELL),1125014400,1125360000,"({'starting_time': 1125014400, 'ending_time': 1125360000},)",0.020102764541841418
517,MANTON,1125014400,1125273600,"({'starting_time': 1125014400, 'ending_time': 1125273600},)",0.006697261808041106
518,MORGAN,1125014400,1125014400,"({'starting_time': 1125014400, 'ending_time': 1125014400},)",0.0018298529530166956
519,ENGINEERS,1125273600,1125273600,"({'starting_time': 1125273600, 'ending_time': 1125273600},)",0.0020128382483183653
520,10238,1125360000,1125360000,"({'starting_time': 1125360000, 'ending_time': 1125360000},)",0.003659705906033391
521,"ASSIST ""GORMAN""",1125705600,1125878400,"({'starting_time': 1125705600, 'ending_time': 1125878400},)",0.008732058291795672
522,CABEU003316(JOHNSO,1125792000,1125878400,"({'starting_time': 1125792000, 'ending_time': 1125878400},)",0.005097970327104514
523,VOLCAN,1125964800,1126396800,"({'starting_time': 1125964800, 'ending_time': 1126396800},)",0.002506898545632873
524,KINGSTON 3,1126483200,1126656000,"({'starting_time': 1126483200, 'ending_time': 1126656000},)",0.0023788088389217043
525,CLOVER,1126828800,1126915200,"({'starting_time': 1126828800, 'ending_time': 1126915200},)",0.0027484391354310766
526,LICHENS,1126915200,1126915200,"({'starting_time': 1126915200, 'ending_time': 1126915200},)",0.0027319704588539264
527,PINE,1127088000,1127088000,"({'starting_time': 1127088000, 'ending_time': 1127088000},)",0.0058555294496534255
528,LOS BANOS,1127174400,1127174400,"({'starting_time': 1127174400, 'ending_time': 1127174400},)",0.003293735315430052
529,LA PALOMA,1127174400,1127174400,"({'starting_time': 1127174400, 'ending_time': 1127174400},)",0.002561794134223374
530,KERN #44 (CRANE),1127606400,1127606400,"({'starting_time': 1127606400, 'ending_time': 1127606400},)",0.001507798833285757
531,ASSIST (TOPANGA),1127865600,1128643200,"({'starting_time': 1127865600, 'ending_time': 1128643200},)",0.08847339027835723
532,STATE FIRE (SAN TIMOTEO),1127865600,1127865600,"({'starting_time': 1127865600, 'ending_time': 1127865600},)",0.004025676496636731
533,ASSIST (THURMAN),1127952000,1127952000,"({'starting_time': 1127952000, 'ending_time': 1127952000},)",0.0034218250221412206
534,BREWER,1128384000,1128384000,"({'starting_time': 1128384000, 'ending_time': 1128384000},)",0.0014638823624133564
536,RIVER,1128470400,1128470400,"({'starting_time': 1128470400, 'ending_time': 1128470400},)",0.021958235436200346
537,BORDER #50,1128470400,1128729600,"({'starting_time': 1128470400, 'ending_time': 1128729600},)",0.015015773332455004
535,WOODHOUSE,1128470400,1128643200,"({'starting_time': 1128470400, 'ending_time': 1128643200},)",0.023788088389217043
538,RUMSEY SERIES #3,1128988800,1129075200,"({'starting_time': 1128988800, 'ending_time': 1129075200},)",0.0011015714777160507
539,LOCAL LIGHTNING #1,1129507200,1129507200,"({'starting_time': 1129507200, 'ending_time': 1129507200},)",0.0018298529530166956
540,ALPAUGH,1130457600,1130457600,"({'starting_time': 1130457600, 'ending_time': 1130457600},)",0.0012077029489910192
541,BAGLEY,1131408000,1131408000,"({'starting_time': 1131408000, 'ending_time': 1131408000},)",0.0017127423640236272
542,ASSIST #57 SCHOOL FI,1132272000,1132358400,"({'starting_time': 1132272000, 'ending_time': 1132358400},)",0.014239915680375925
543,PLUNGE,1137888000,1138838400,"({'starting_time': 1137888000, 'ending_time': 1138838400},)",0.0017749573644261947
544,ASSIST CNF (SIERRA),1139184000,1139184000,"({'starting_time': 1139184000, 'ending_time': 1139184000},)",0.03873432730945741
545,COMMAND),1140825600,1140998400,"({'starting_time': 1140825600, 'ending_time': 1140998400},)",0.011048652130314808
546,ALMAZAN (TORCH),1147478400,1147564800,"({'starting_time': 1147478400, 'ending_time': 1147564800},)",0.00718766239944958
547,ASSIST (GREASE),1147737600,1147737600,"({'starting_time': 1147737600, 'ending_time': 1147737600},)",0.001339452361608221
549,BILLY,1148601600,1148601600,"({'starting_time': 1148601600, 'ending_time': 1148601600},)",0.0027557585472431437
548,STUHR,1148601600,1148601600,"({'starting_time': 1148601600, 'ending_time': 1148601600},)",0.005189462974755349
550,ALPAUGH,1148688000,1148688000,"({'starting_time': 1148688000, 'ending_time': 1148688000},)",0.0062215000402567645
551,HIGHWAY,1148688000,1148774400,"({'starting_time': 1148688000, 'ending_time': 1148774400},)",0.0014638823624133564
552,SKINNER,1148947200,1148947200,"({'starting_time': 1148947200, 'ending_time': 1148947200},)",0.001160126772212585
553,CORT (COURT),1149292800,1149379200,"({'starting_time': 1149292800, 'ending_time': 1149379200},)",0.0013248135379840876
554,RIFLE RANGE (AUBERR,1149379200,1149379200,"({'starting_time': 1149379200, 'ending_time': 1149379200},)",0.0013577508911383881
555,ABERDEEN,1149638400,1149638400,"({'starting_time': 1149638400, 'ending_time': 1149638400},)",0.0013065150084539206
556,FKU-4708,1149638400,1149638400,"({'starting_time': 1149638400, 'ending_time': 1149638400},)",0.0010979117718100174
557,ARRASTRE,1149811200,1149897600,"({'starting_time': 1149811200, 'ending_time': 1149897600},)",0.0013211538320780543
558,PETZ,1149897600,1149897600,"({'starting_time': 1149897600, 'ending_time': 1149897600},)",0.001226001478521186
559,STOKES,1150502400,1150502400,"({'starting_time': 1150502400, 'ending_time': 1150502400},)",0.0011711058899306851
560,PERKINS,1150675200,1151280000,"({'starting_time': 1150675200, 'ending_time': 1151280000},)",0.054851672119628464
561,BAJA CALIFORNIA-MEXI,1150761600,1151193600,"({'starting_time': 1150761600, 'ending_time': 1151193600},)",0.014638823624133565
562,W,1151107200,1151107200,"({'starting_time': 1151107200, 'ending_time': 1151107200},)",0.0029277647248267128
563,OBSERVATION COMPLE,1151193600,1151625600,"({'starting_time': 1151193600, 'ending_time': 1151625600},)",0.01573673539594358
564,GOODALE,1151280000,1151539200,"({'starting_time': 1151280000, 'ending_time': 1151539200},)",0.013723897147625216
565,CHENEY,1151280000,1151366400,"({'starting_time': 1151280000, 'ending_time': 1151366400},)",0.002195823543620035
566,LGT #22 (3-9),1151280000,1151366400,"({'starting_time': 1151280000, 'ending_time': 1151366400},)",0.001844491776640829
567,LGT. #17,1151280000,1151366400,"({'starting_time': 1151280000, 'ending_time': 1151366400},)",0.0018298529530166956
568,MDF-276 MILLER COMPL,1151280000,1151884800,"({'starting_time': 1151280000, 'ending_time': 1151884800},)",0.0010979117718100174
569,BOLLY),1151366400,1151366400,"({'starting_time': 1151366400, 'ending_time': 1151366400},)",0.004563653264823639
570,3-23,1151366400,1151366400,"({'starting_time': 1151366400, 'ending_time': 1151366400},)",0.001646867657715026
571,DEL PUERTO,1151625600,1151884800,"({'starting_time': 1151625600, 'ending_time': 1151884800},)",0.009478638296626483
572,CORRAL,1151798400,1151798400,"({'starting_time': 1151798400, 'ending_time': 1151798400},)",0.00168346471677536
573,PEDRO,1151884800,1152057600,"({'starting_time': 1151884800, 'ending_time': 1152057600},)",0.007319411812066782
574,KINGSTON,1152144000,1152662400,"({'starting_time': 1152144000, 'ending_time': 1152662400},)",0.0017859364821442949
575,PICO,1152144000,1152230400,"({'starting_time': 1152144000, 'ending_time': 1152230400},)",0.0015370764805340243
576,PUSHWALLA COMPLEX,1152230400,1152489600,"({'starting_time': 1152230400, 'ending_time': 1152489600},)",0.007319411812066782
577,SAWTOOTH COMPLEX,1152403200,1153353600,"({'starting_time': 1152403200, 'ending_time': 1153353600},)",0.22690176617407026
578,CANYON,1152403200,1153094400,"({'starting_time': 1152403200, 'ending_time': 1153094400},)",0.1244300008051353
579,MILLARD FIRE ASSIST,1152403200,1152403200,"({'starting_time': 1152403200, 'ending_time': 1152403200},)",0.0886014799850684
580,MDF-242 (HAPPY COMP,1152403200,1152403200,"({'starting_time': 1152403200, 'ending_time': 1152403200},)",0.006514276512739436
581,ARCO,1152403200,1152662400,"({'starting_time': 1152403200, 'ending_time': 1152662400},)",0.002554474722411307
582,MIDWAY,1152576000,1152576000,"({'starting_time': 1152576000, 'ending_time': 1152576000},)",0.023422117798613702
583,BECK,1152576000,1152662400,"({'starting_time': 1152576000, 'ending_time': 1152662400},)",0.0054895588590500866
585,SQUIRREL,1152835200,1152835200,"({'starting_time': 1152835200, 'ending_time': 1152835200},)",0.0018298529530166956
584,EDGEMONT,1152835200,1152921600,"({'starting_time': 1152835200, 'ending_time': 1152921600},)",0.0021043308959692
586,29,1153094400,1153440000,"({'starting_time': 1153094400, 'ending_time': 1153440000},)",0.0020128382483183653
587,SKYWAY 2,1153094400,1153094400,"({'starting_time': 1153094400, 'ending_time': 1153094400},)",0.0016505273636210594
588,GEYSERS,1153094400,1153094400,"({'starting_time': 1153094400, 'ending_time': 1153094400},)",0.0011747655958367186
589,CREEK,1153180800,1153440000,"({'starting_time': 1153180800, 'ending_time': 1153440000},)",0.004516077088045205
590,COYTOE,1153353600,1153440000,"({'starting_time': 1153353600, 'ending_time': 1153440000},)",0.004849110325494243
591,BORDER FIRE # 16,1153353600,1153353600,"({'starting_time': 1153353600, 'ending_time': 1153353600},)",0.0011528073604005183
592,OLIVE,1153440000,1153440000,"({'starting_time': 1153440000, 'ending_time': 1153440000},)",0.09151826559217702
593,BURNT,1153440000,1153440000,"({'starting_time': 1153440000, 'ending_time': 1153440000},)",0.002294635603082936
597,RIDGE,1153526400,1154044800,"({'starting_time': 1153526400, 'ending_time': 1154044800},)",0.001628569128184859
596,RAMP FIRE,1153526400,1153526400,"({'starting_time': 1153526400, 'ending_time': 1153526400},)",0.0016395482459029592
594,CABEU-002665 (RICCO),1153526400,1153958400,"({'starting_time': 1153526400, 'ending_time': 1153958400},)",0.05308769387292037
595,WHISPERING PINES,1153526400,1153872000,"({'starting_time': 1153526400, 'ending_time': 1153872000},)",0.0036340879646911575
598,UNCLES COMPLEX,1153612800,1162252800,"({'starting_time': 1153612800, 'ending_time': 1162252800},)",0.1114526836623409
599,ASSIST 103 (HORSE),1153612800,1154390400,"({'starting_time': 1153612800, 'ending_time': 1154390400},)",0.061047554218543
600,HAPPY CAMP,1153612800,1159056000,"({'starting_time': 1153612800, 'ending_time': 1159056000},)",0.012142904196218792
601,"""Y""",1153612800,1153612800,"({'starting_time': 1153612800, 'ending_time': 1153612800},)",0.0024154058979820384
602,SCOTT,1153612800,1153612800,"({'starting_time': 1153612800, 'ending_time': 1153612800},)",0.002195823543620035
603,COYOTE FIRE,1153612800,1153872000,"({'starting_time': 1153612800, 'ending_time': 1153872000},)",0.0017090826581175936
604,ORLEANS COMPLEX,1153699200,1159574400,"({'starting_time': 1153699200, 'ending_time': 1159574400},)",0.05749397978378457
605,MT. PINOS LIGHTNING C,1153699200,1154131200,"({'starting_time': 1153699200, 'ending_time': 1154131200},)",0.011689100663870652
606,PANTHER,1153699200,1154908800,"({'starting_time': 1153699200, 'ending_time': 1154908800},)",0.0033083741390541855
608,LAKIN,1153785600,1154390400,"({'starting_time': 1153785600, 'ending_time': 1154390400},)",0.0017566588348960277
607,EMPIRE,1153785600,1153785600,"({'starting_time': 1153785600, 'ending_time': 1153785600},)",0.00400371826120053
609,HUNTER,1153872000,1153872000,"({'starting_time': 1153872000, 'ending_time': 1153872000},)",0.05963856744472014
610,HOY,1153872000,1154044800,"({'starting_time': 1153872000, 'ending_time': 1154044800},)",0.004695402677440841
611,RAYMOND,1153872000,1153872000,"({'starting_time': 1153872000, 'ending_time': 1153872000},)",0.0017456797171779275
612,BAR COMPLEX,1153958400,1153958400,"({'starting_time': 1153958400, 'ending_time': 1153958400},)",0.36748570884843695
613,MDF- 484 (SAGE),1153958400,1154736000,"({'starting_time': 1153958400, 'ending_time': 1154736000},)",0.017767872173792113
614,JUNCTION,1154131200,1154131200,"({'starting_time': 1154131200, 'ending_time': 1154131200},)",0.011440240662260381
615,ANTELOPE,1154390400,1154390400,"({'starting_time': 1154390400, 'ending_time': 1154390400},)",0.0014638823624133564
616,MNF ASSIST (KINGSLEY,1154476800,1154476800,"({'starting_time': 1154476800, 'ending_time': 1154476800},)",0.025083624279952862
617,COTTONWOOD,1154736000,1154822400,"({'starting_time': 1154736000, 'ending_time': 1154822400},)",0.008585670055554336
618,COVINGTON,1154908800,1154908800,"({'starting_time': 1154908800, 'ending_time': 1154908800},)",0.001946963542009764
619,GOLF,1154995200,1155168000,"({'starting_time': 1154995200, 'ending_time': 1155168000},)",0.0029277647248267128
620,GILAMN (GILMAN),1155340800,1155427200,"({'starting_time': 1155340800, 'ending_time': 1155427200},)",0.0010979117718100174
621,QUAIL,1155427200,1155686400,"({'starting_time': 1155427200, 'ending_time': 1155686400},)",0.017800809526946414
622,MARYSVILLE,1155686400,1155772800,"({'starting_time': 1155686400, 'ending_time': 1155772800},)",0.0014199658915409557
623,BOUNDARY,1156118400,1156204800,"({'starting_time': 1156118400, 'ending_time': 1156204800},)",0.0019616023656338975
624,EMERALD,1156809600,1156809600,"({'starting_time': 1156809600, 'ending_time': 1156809600},)",0.0033705891394567532
625,PIGEON,1157155200,1160956800,"({'starting_time': 1157155200, 'ending_time': 1160956800},)",0.02361242250572744
626,RALSTON,1157414400,1158537600,"({'starting_time': 1157414400, 'ending_time': 1158537600},)",0.030825702846519254
627,ASSIST (SAWMILL),1158192000,1158278400,"({'starting_time': 1158192000, 'ending_time': 1158278400},)",0.02720625370545223
628,ORCHARD,1158364800,1158364800,"({'starting_time': 1158364800, 'ending_time': 1158364800},)",0.005782335331532758
629,RANCH,1158451200,1158451200,"({'starting_time': 1158451200, 'ending_time': 1158451200},)",0.006111708863075763
630,PINNACLES,1158624000,1158796800,"({'starting_time': 1158624000, 'ending_time': 1158796800},)",0.008673502997299137
631,BASSETTS,1158624000,1159228800,"({'starting_time': 1158624000, 'ending_time': 1159228800},)",0.007736618285354589
632,82,1158883200,1158883200,"({'starting_time': 1158883200, 'ending_time': 1158883200},)",0.0018298529530166956
633,NAPA,1158883200,1159056000,"({'starting_time': 1158883200, 'ending_time': 1159056000},)",0.0014163061856349224
634,NOBLE,1159056000,1159574400,"({'starting_time': 1159056000, 'ending_time': 1159574400},)",0.0037109417887178585
635,ADAMS,1159056000,1159056000,"({'starting_time': 1159056000, 'ending_time': 1159056000},)",0.0029277647248267128
636,,1160179200,1160179200,"({'starting_time': 1160179200, 'ending_time': 1160179200},)",0.001646867657715026
637,"CUYAM,A",1160352000,1160438400,"({'starting_time': 1160352000, 'ending_time': 1160438400},)",0.0031107500201283823
638,RUBE,1160438400,1160438400,"({'starting_time': 1160438400, 'ending_time': 1160438400},)",0.0012479597139573864
639,SUNRISE,1160697600,1160784000,"({'starting_time': 1160697600, 'ending_time': 1160784000},)",0.0018188738352985954
640,PHELPS,1161734400,1161734400,"({'starting_time': 1161734400, 'ending_time': 1161734400},)",0.0058555294496534255
641,ESPERANZA,1161820800,1162252800,"({'starting_time': 1161820800, 'ending_time': 1162252800},)",0.14712017742254233
642,SIERRA,1162771200,1162857600,"({'starting_time': 1162771200, 'ending_time': 1162857600},)",0.0023422117798613702
643,SHEKELL,1165104000,1165276800,"({'starting_time': 1165104000, 'ending_time': 1165276800},)",0.049772000322054116
644,CITRUS,1165190400,1165190400,"({'starting_time': 1165190400, 'ending_time': 1165190400},)",0.0019213456006675303
645,WESTSIDE,1165449600,1165622400,"({'starting_time': 1165449600, 'ending_time': 1165622400},)",0.014730316271784399
646,MOCKINGBIRD,1167955200,1168041600,"({'starting_time': 1167955200, 'ending_time': 1168041600},)",0.0024556626629484053
647,DIABLO,1168732800,1168905600,"({'starting_time': 1168732800, 'ending_time': 1168905600},)",0.0012150223608030858
648,ALESSANDRO,1172966400,1172966400,"({'starting_time': 1172966400, 'ending_time': 1172966400},)",0.002488600016102706
649,241 FIRE,1173571200,1173744000,"({'starting_time': 1173571200, 'ending_time': 1173744000},)",0.0074511612246839845
650,SIERRA,1173571200,1173657600,"({'starting_time': 1173571200, 'ending_time': 1173657600},)",0.0038207329658988603
651,LITTLE 5,1174521600,1174608000,"({'starting_time': 1174521600, 'ending_time': 1174608000},)",0.0010979117718100174
652,LAS FLORES,1175299200,1175385600,"({'starting_time': 1175299200, 'ending_time': 1175385600},)",0.015004794214736904
653,WALKER,1175817600,1175990400,"({'starting_time': 1175817600, 'ending_time': 1175990400},)",0.0032973950213360855
654,GOLDEN,1176508800,1176595200,"({'starting_time': 1176508800, 'ending_time': 1176595200},)",0.007275495341194382
655,RIVER DAY,1177718400,1177804800,"({'starting_time': 1177718400, 'ending_time': 1177804800},)",0.0017859364821442949
656,JAMES,1177804800,1178150400,"({'starting_time': 1177804800, 'ending_time': 1178150400},)",0.004940602973145078
657,DAWSON,1178582400,1178668800,"({'starting_time': 1178582400, 'ending_time': 1178668800},)",0.003623108846973057
658,GRIFFITH PARK,1178582400,1178841600,"({'starting_time': 1178582400, 'ending_time': 1178841600},)",0.0029899797252292805
659,ISLAND,1178755200,1179187200,"({'starting_time': 1178755200, 'ending_time': 1179187200},)",0.017383603053658606
660,WOFFORD,1179014400,1179187200,"({'starting_time': 1179014400, 'ending_time': 1179187200},)",0.0019213456006675303
661,BRAYE,1179446400,1179792000,"({'starting_time': 1179446400, 'ending_time': 1179792000},)",0.001646867657715026
662,GORMAN,1179532800,1179792000,"({'starting_time': 1179532800, 'ending_time': 1179792000},)",0.007502397107368452
663,HWY 41,1179619200,1179619200,"({'starting_time': 1179619200, 'ending_time': 1179619200},)",0.0012369805962392862
664,BOLLI,1179792000,1180224000,"({'starting_time': 1179792000, 'ending_time': 1180224000},)",0.0026715853114043756
665,HONEY,1179792000,1179878400,"({'starting_time': 1179792000, 'ending_time': 1179878400},)",0.002656946487780242
666,HORSE,1180310400,1180483200,"({'starting_time': 1180310400, 'ending_time': 1180483200},)",0.0015004794214736905
667,GOLDLEDGE,1180828800,1182988800,"({'starting_time': 1180828800, 'ending_time': 1182988800},)",0.01535612598171611
668,SHANNON,1180828800,1180915200,"({'starting_time': 1180828800, 'ending_time': 1180915200},)",0.007831770638911457
669,INKOPAH,1181001600,1181088000,"({'starting_time': 1181001600, 'ending_time': 1181088000},)",0.0054895588590500866
670,OAK,1181520000,1182038400,"({'starting_time': 1181520000, 'ending_time': 1182038400},)",0.0018298529530166956
671,DYE,1181692800,1181952000,"({'starting_time': 1181692800, 'ending_time': 1181952000},)",0.0014163061856349224
672,PINE,1182556800,1182556800,"({'starting_time': 1182556800, 'ending_time': 1182556800},)",0.0011491476544944848
675,MOUNTAIN,1182643200,1182729600,"({'starting_time': 1182643200, 'ending_time': 1182729600},)",0.0027850361944914107
674,ANGORA,1182643200,1183334400,"({'starting_time': 1182643200, 'ending_time': 1183334400},)",0.011345088308703512
673,WHITE,1182643200,1183420800,"({'starting_time': 1182643200, 'ending_time': 1183420800},)",0.045577977353739856
676,"CONNER, W",1182988800,1182988800,"({'starting_time': 1182988800, 'ending_time': 1182988800},)",0.0016322288340908924
677,RANCHO,1183161600,1183420800,"({'starting_time': 1183161600, 'ending_time': 1183420800},)",0.0017639782467080945
678,ZACA,1183507200,1188691200,"({'starting_time': 1183507200, 'ending_time': 1188691200},)",0.8790869765705628
679,ANTELOPE COMPLEX,1183593600,1184284800,"({'starting_time': 1183593600, 'ending_time': 1184284800},)",0.08381458465997672
680,MERIDIAN,1183593600,1183680000,"({'starting_time': 1183593600, 'ending_time': 1183680000},)",0.0017090826581175936
681,INYO COMPLEX,1183680000,1184544000,"({'starting_time': 1183680000, 'ending_time': 1184544000},)",0.12873381495063058
682,ROCK 2,1183680000,1183766400,"({'starting_time': 1183680000, 'ending_time': 1183766400},)",0.0036780044355635582
683,CANYON,1183766400,1183852800,"({'starting_time': 1183766400, 'ending_time': 1183852800},)",0.002982660313417214
688,PASS,1184025600,1184544000,"({'starting_time': 1184025600, 'ending_time': 1184544000},)",0.0016212497163727922
687,JUNE,1184025600,1184198400,"({'starting_time': 1184025600, 'ending_time': 1184198400},)",0.002488600016102706
685,FLETCHER,1184025600,1184803200,"({'starting_time': 1184025600, 'ending_time': 1184803200},)",0.02972047166289717
686,POWER,1184025600,1184198400,"({'starting_time': 1184025600, 'ending_time': 1184198400},)",0.0028399317830819113
684,ELK COMPLEX,1184025600,1189814400,"({'starting_time': 1184025600, 'ending_time': 1189814400},)",0.06471823924229449
689,CHINA-BACK COMPLEX,1184284800,1184976000,"({'starting_time': 1184284800, 'ending_time': 1184976000},)",0.010635105362933035
690,DIGIER,1184976000,1185062400,"({'starting_time': 1184976000, 'ending_time': 1185062400},)",0.0013321329497961545
691,32,1186099200,1186444800,"({'starting_time': 1186099200, 'ending_time': 1186444800},)",0.0013980076561047553
692,BANGOR,1186444800,1186444800,"({'starting_time': 1186444800, 'ending_time': 1186444800},)",0.0038683091426772944
693,TAR,1186704000,1187481600,"({'starting_time': 1186704000, 'ending_time': 1187481600},)",0.020655380133652458
694,BEAR,1186963200,1187308800,"({'starting_time': 1186963200, 'ending_time': 1187308800},)",0.003077812666974082
695,HWY 128,1187049600,1187136000,"({'starting_time': 1187049600, 'ending_time': 1187136000},)",0.0014638823624133564
696,DUNTON,1187222400,1187222400,"({'starting_time': 1187222400, 'ending_time': 1187222400},)",0.0019762411892580312
697,CEMETARY,1187568000,1187740800,"({'starting_time': 1187568000, 'ending_time': 1187740800},)",0.001646867657715026
698,VISTA,1187740800,1188086400,"({'starting_time': 1187740800, 'ending_time': 1188086400},)",0.0015370764805340243
699,GROUSE,1188172800,1189209600,"({'starting_time': 1188172800, 'ending_time': 1189209600},)",0.003740219435966126
700,WALLOW,1188345600,1188777600,"({'starting_time': 1188345600, 'ending_time': 1188777600},)",0.005269976504688083
701,LAZY,1188345600,1189296000,"({'starting_time': 1188345600, 'ending_time': 1189296000},)",0.0021921638377140015
702,QUIEN,1188432000,1188691200,"({'starting_time': 1188432000, 'ending_time': 1188691200},)",0.001778617070332228
703,NORTH,1188691200,1189209600,"({'starting_time': 1188691200, 'ending_time': 1189209600},)",0.008051352993273461
704,MOONLIGHT,1188777600,1189814400,"({'starting_time': 1188777600, 'ending_time': 1189814400},)",0.23786990477445233
705,LICK,1188777600,1189468800,"({'starting_time': 1188777600, 'ending_time': 1189468800},)",0.17478755407215477
706,BALD,1189036800,1189382400,"({'starting_time': 1189036800, 'ending_time': 1189382400},)",0.0015553750100641911
707,PINE,1189555200,1189900800,"({'starting_time': 1189555200, 'ending_time': 1189900800},)",0.007941561816092459
708,BUTLER 2,1189728000,1191196800,"({'starting_time': 1189728000, 'ending_time': 1191196800},)",0.05137861121480278
709,ANGEL,1189814400,1190332800,"({'starting_time': 1189814400, 'ending_time': 1190332800},)",0.0030631738433499482
710,RANCH,1192838400,1193702400,"({'starting_time': 1192838400, 'ending_time': 1193702400},)",0.21373048461825608
711,HARRIS,1192924800,1194566400,"({'starting_time': 1192924800, 'ending_time': 1194566400},)",0.3309838021416599
712,WITCH,1192924800,1193788800,"({'starting_time': 1192924800, 'ending_time': 1193788800},)",0.7245851723355511
713,BUCKWEED,1192924800,1193356800,"({'starting_time': 1192924800, 'ending_time': 1193356800},)",0.14037167973181675
714,SANTIAGO,1192924800,1194480000,"({'starting_time': 1192924800, 'ending_time': 1194480000},)",0.10393564773134831
715,CANYON,1192924800,1193443200,"({'starting_time': 1192924800, 'ending_time': 1193443200},)",0.016545530401176962
716,SEDGEWICK,1192924800,1193097600,"({'starting_time': 1192924800, 'ending_time': 1193097600},)",0.002598391193283708
717,MCCOY,1192924800,1193270400,"({'starting_time': 1192924800, 'ending_time': 1193270400},)",0.001291876184829787
722,CORONADO HILLS,1193011200,1193097600,"({'starting_time': 1193011200, 'ending_time': 1193097600},)",0.0010979117718100174
721,GRASS VALLEY,1193011200,1193616000,"({'starting_time': 1193011200, 'ending_time': 1193616000},)",0.004563653264823639
718,SLIDE,1193011200,1193788800,"({'starting_time': 1193011200, 'ending_time': 1193788800},)",0.04669418765508004
719,RICE,1193011200,1194220800,"({'starting_time': 1193011200, 'ending_time': 1194220800},)",0.03466473434194828
720,MAGIC,1193011200,1193443200,"({'starting_time': 1193011200, 'ending_time': 1193443200},)",0.010335009478638297
723,POOMACHA,1193097600,1194739200,"({'starting_time': 1193097600, 'ending_time': 1194739200},)",0.18082606881710986
724,AMMO FIRE,1193097600,1193529600,"({'starting_time': 1193097600, 'ending_time': 1193529600},)",0.07686846285032535
725,JACK,1193616000,1197676800,"({'starting_time': 1193616000, 'ending_time': 1197676800},)",0.004054954143884997
726,O'HARRELL,1193702400,1195084800,"({'starting_time': 1193702400, 'ending_time': 1195084800},)",0.002049435307378699
727,CORRAL,1195862400,1196121600,"({'starting_time': 1195862400, 'ending_time': 1196121600},)",0.01793621864546965
728,"CONTROL BURN, GEYSERS",1202860800,1202860800,"({'starting_time': 1202860800, 'ending_time': 1202860800},)",0.0014638823624133564
729,BLUFF,1205625600,1205971200,"({'starting_time': 1205625600, 'ending_time': 1205971200},)",0.002488600016102706
730,WAWONA NW,1207699200,1208563200,"({'starting_time': 1207699200, 'ending_time': 1208563200},)",0.004135467673817732
731,JOHNSON VMP,1207872000,1212019200,"({'starting_time': 1207872000, 'ending_time': 1212019200},)",0.0015517153041581578
732,SANTA ANITA,1209168000,1209686400,"({'starting_time': 1209168000, 'ending_time': 1209686400},)",0.0021372682491235004
733,APACHE,1209427200,1209859200,"({'starting_time': 1209427200, 'ending_time': 1209859200},)",0.0028143138417396777
734,COLYEAR,1210032000,1210291200,"({'starting_time': 1210032000, 'ending_time': 1210291200},)",0.004871068560930444
735,HONEY BEE,1210032000,1211500800,"({'starting_time': 1210032000, 'ending_time': 1211500800},)",0.004483139734890904
736,BIGHORN,1210723200,1211328000,"({'starting_time': 1210723200, 'ending_time': 1211328000},)",0.0017932558939563617
737,AVOCADO,1211241600,1211328000,"({'starting_time': 1211241600, 'ending_time': 1211328000},)",0.004025676496636731
738,SUMMIT,1211414400,1211846400,"({'starting_time': 1211414400, 'ending_time': 1211846400},)",0.01562694421876258
